"REF_DATE","GEO","DGUID","Age group","Sex","High blood pressure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Newfoundland and Labrador","","25-34 years","Both sexes","High blood pressure, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4011290","2.7.1.4.7","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Both sexes","High blood pressure, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4011291","2.7.1.4.8","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","Number of persons","Persons","249","units ","0","v1889631","2.7.2.1.1","40177","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1889632","2.7.2.1.2","29306","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1889633","2.7.2.1.3","51047","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4011295","2.7.2.1.4","13.8","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","Percent","Percent","239","units ","0","v4011296","2.7.2.1.5","100.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4011297","2.7.2.1.6","100.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4011298","2.7.2.1.7","100.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Total population for the variable high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4011299","2.7.2.1.8","0.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","Number of persons","Persons","249","units ","0","v1889634","2.7.2.2.1","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1889635","2.7.2.2.2","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1889636","2.7.2.2.3","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4011303","2.7.2.2.4","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","Percent","Percent","239","units ","0","v4011304","2.7.2.2.5","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4011305","2.7.2.2.6","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4011306","2.7.2.2.7","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","With high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4011307","2.7.2.2.8","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","Number of persons","Persons","249","units ","0","v1889637","2.7.2.3.1","39921","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1889638","2.7.2.3.2","28989","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1889639","2.7.2.3.3","50852","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4011311","2.7.2.3.4","14.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","Percent","Percent","239","units ","0","v4011312","2.7.2.3.5","99.4","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4011313","2.7.2.3.6","97.9","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4011314","2.7.2.3.7","100.8","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","Without high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4011315","2.7.2.3.8","0.7","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","Number of persons","Persons","249","units ","0","v1889640","2.7.2.4.1","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1889641","2.7.2.4.2","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1889642","2.7.2.4.3","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4011319","2.7.2.4.4","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","Percent","Percent","239","units ","0","v4011320","2.7.2.4.5","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4011321","2.7.2.4.6","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4011322","2.7.2.4.7","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Males","High blood pressure, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4011323","2.7.2.4.8","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","Number of persons","Persons","249","units ","0","v1889643","2.7.3.1.1","45904","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1889644","2.7.3.1.2","38201","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1889645","2.7.3.1.3","53607","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4011327","2.7.3.1.4","8.6","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","Percent","Percent","239","units ","0","v4011328","2.7.3.1.5","100.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4011329","2.7.3.1.6","100.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4011330","2.7.3.1.7","100.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","Total population for the variable high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4011331","2.7.3.1.8","0.0","","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","Number of persons","Persons","249","units ","0","v1889646","2.7.3.2.1","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1889647","2.7.3.2.2","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1889648","2.7.3.2.3","","F","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4011335","2.7.3.2.4","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","Percent","Percent","239","units ","0","v4011336","2.7.3.2.5","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4011337","2.7.3.2.6","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4011338","2.7.3.2.7","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","With high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4011339","2.7.3.2.8","","F","","","1"
"1994","Newfoundland and Labrador","","25-34 years","Females","Without high blood pressure","Number of persons","Persons","249","units ","0","v1889649","2.7.3.3.1","44245","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","Without high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1889650","2.7.3.3.2","36832","","","","0"
"1994","Newfoundland and Labrador","","25-34 years","Females","Without high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v1889651","2.7.3.3.3","51657","","","","0"
